id,source,sid,period,year,frequency,currency,total_revenue,gross_profit,net_income,basic_eps,norm_ebitda,net_profit,net_profit_growth,eps_growth,dividend_per_share,created_date,updated_date
234,aastocks,0025.HK,2019/03,2019,annual,HKD,,,,2.17,,655000000.0,-27.91,-27.91,0.5,,
235,aastocks,0025.HK,2020/03,2020,annual,HKD,,,,1.77,,533000000.0,-18.56,-18.43,0.52,,
236,aastocks,0025.HK,2016/09,2016,quarterly,HKD,,,,0.63,,191000000.0,-6.95,-7.35,0.2,,
237,aastocks,0025.HK,2017/09,2017,quarterly,HKD,,,,1.99,,602000000.0,215.39,215.87,0.1,,
238,aastocks,0025.HK,2018/09,2018,quarterly,HKD,,,,0.64,,194000000.0,-67.74,-67.84,0.15,,
239,aastocks,0025.HK,2019/09,2019,quarterly,HKD,,,,1.37,,415000000.0,113.82,114.06,0.2,,
240,aastocks,0025.HK,2020/09,2020,quarterly,HKD,,,,0.97,,294000000.0,-29.25,-29.20,0.16,,
241,aastocks,0026.HK,2016/06,2016,annual,HKD,,,,7.71,,349000000.0,-24.88,-24.78,2.4,,
242,aastocks,0026.HK,2017/06,2017,annual,HKD,,,,13.86,,628000000.0,79.70,79.77,3.0,,
243,aastocks,0026.HK,2018/06,2018,annual,HKD,,,,20.8,,942000000.0,50.11,50.07,3.2,,
244,aastocks,0026.HK,2019/06,2019,annual,HKD,,,,30.71,,1391000000.0,47.63,47.64,21.3,,
245,aastocks,0026.HK,2020/06,2020,annual,HKD,,,,2.46,,111000000.0,-91.99,-91.99,27.5,,
246,aastocks,0026.HK,2016/12,2016,quarterly,HKD,,,,6.78,,307000000.0,177.76,177.87,1.1,,
247,aastocks,0026.HK,2017/12,2017,quarterly,HKD,,,,7.94,,360000000.0,17.01,17.11,1.1,,
248,aastocks,0026.HK,2018/12,2018,quarterly,HKD,,,,9.15,,415000000.0,15.35,15.24,1.1,,
249,aastocks,0026.HK,2019/12,2019,quarterly,HKD,,,,4.07,,185000000.0,-55.51,-55.52,19.1,,
250,aastocks,0026.HK,2020/12,2020,quarterly,HKD,,,,-1.3,,-59000000.0,-,-,1.1,,
251,aastocks,0027.HK,2016/12,2016,annual,HKD,,,,1.473,,6283000000.0,51.01,50.61,0.44,,
252,aastocks,0027.HK,2017/12,2017,annual,HKD,,,,2.451,,10504000000.0,67.18,66.40,0.74,,
253,aastocks,0027.HK,2018/12,2018,annual,HKD,,,,3.128,,13507000000.0,28.59,27.62,0.95,,
254,aastocks,0027.HK,2019/12,2019,annual,HKD,,,,3.011,,13042000000.0,-3.45,-3.74,0.91,,
255,aastocks,0027.HK,2020/12,2020,annual,HKD,,,,-0.916,,-3973000000.0,-,-,0.0,,
256,aastocks,0027.HK,2016/06,2016,quarterly,HKD,,,,0.6,,2558000000.0,25.99,25.79,0.18,,
257,aastocks,0027.HK,2017/06,2017,quarterly,HKD,,,,1.083,,4631000000.0,81.02,80.50,0.33,,
258,aastocks,0027.HK,2018/06,2018,quarterly,HKD,,,,1.67,,7206000000.0,55.62,54.20,0.5,,
259,aastocks,0027.HK,2019/06,2019,quarterly,HKD,,,,1.543,,6680000000.0,-7.31,-7.60,0.46,,
260,aastocks,0027.HK,2020/06,2020,quarterly,HKD,,,,-0.659,,-2856000000.0,-,-,0.0,,
261,aastocks,0028.HK,2015/12,2015,annual,HKD,,,,1.7256,,2600000000.0,102.41,102.42,0.15,,
262,aastocks,0028.HK,2016/12,2016,annual,HKD,,,,3.79,,5713000000.0,119.73,119.63,0.0,,
263,aastocks,0028.HK,2017/12,2017,annual,HKD,,,,1.36,,2054000000.0,-64.04,-64.12,0.2,,
264,aastocks,0028.HK,2018/12,2018,annual,HKD,,,,0.83,,1251000000.0,-39.09,-38.97,0.2,,
265,aastocks,0028.HK,2019/12,2019,annual,HKD,,,,0.89,,1346000000.0,7.57,7.23,0.2,,
266,aastocks,0028.HK,2016/06,2016,quarterly,HKD,,,,0.3406,,513000000.0,144.39,144.33,0.0,,
267,aastocks,0028.HK,2017/06,2017,quarterly,HKD,,,,1.1091,,1671000000.0,225.65,225.63,0.0,,
268,aastocks,0028.HK,2018/06,2018,quarterly,HKD,,,,0.5554,,837000000.0,-49.92,-49.92,0.0,,
269,aastocks,0028.HK,2019/06,2019,quarterly,HKD,,,,0.5664,,853000000.0,1.98,1.98,0.0,,
270,aastocks,0028.HK,2020/06,2020,quarterly,HKD,,,,0.1334,,200000000.0,-76.54,-76.45,0.0,,
271,aastocks,0029.HK,2016/06,2016,annual,HKD,,,,0.427,,95000000.0,-6.40,-7.78,0.055,,
272,aastocks,0029.HK,2017/06,2017,annual,HKD,,,,0.514,,116000000.0,21.57,20.37,0.055,,
273,aastocks,0029.HK,2018/06,2018,annual,HKD,,,,0.56,,126000000.0,9.11,8.95,0.065,,
274,aastocks,0029.HK,2019/06,2019,annual,HKD,,,,0.215,,49000000.0,-61.36,-61.61,0.07,,
275,aastocks,0029.HK,2020/06,2020,annual,HKD,,,,-0.12,,-28000000.0,-,-,0.02,,
276,aastocks,0029.HK,2016/12,2016,quarterly,HKD,,,,0.258,,58000000.0,10.02,8.72,0.025,,
277,aastocks,0029.HK,2017/12,2017,quarterly,HKD,,,,0.3505,,79000000.0,35.99,35.85,0.025,,
278,aastocks,0029.HK,2018/12,2018,quarterly,HKD,,,,0.1969,,44000000.0,-43.69,-43.82,0.03,,
279,aastocks,0029.HK,2019/12,2019,quarterly,HKD,,,,0.0314,,7000000.0,-83.39,-84.05,0.02,,
280,aastocks,0029.HK,2020/12,2020,quarterly,HKD,,,,-0.1434,,-34000000.0,-,-,0.01,,
281,aastocks,0030.HK,2016/03,2016,annual,HKD,,,,-0.0145,,-34000000.0,59.25,68.68,0.0,,
282,aastocks,0030.HK,2017/03,2017,annual,HKD,,,,-0.0604,,-198000000.0,-490.03,-316.55,0.0,,
283,aastocks,0030.HK,2018/03,2018,annual,HKD,,,,-0.0003,,-1000000.0,99.26,99.50,0.0,,
284,aastocks,0030.HK,2019/03,2019,annual,HKD,,,,0.0076,,44000000.0,-,-,0.0,,
285,aastocks,0030.HK,2020/03,2020,annual,HKD,,,,0.0077,,50000000.0,11.98,1.32,0.0,,
286,aastocks,0030.HK,2016/09,2016,quarterly,HKD,,,,-0.0016,,-5000000.0,76.48,83.67,0.0,,
287,aastocks,0030.HK,2017/09,2017,quarterly,HKD,,,,0.0012,,5000000.0,-,-,0.0,,
288,aastocks,0030.HK,2018/09,2018,quarterly,HKD,,,,0.0034,,19000000.0,242.15,183.33,0.0,,
289,aastocks,0030.HK,2019/09,2019,quarterly,HKD,,,,0.0036,,23000000.0,24.52,5.88,0.0,,
290,aastocks,0030.HK,2020/09,2020,quarterly,HKD,,,,0.003,,20000000.0,-15.65,-16.67,0.0,,
291,aastocks,0031.HK,2015/12,2015,annual,HKD,,,,0.3192,,985000000.0,136.88,136.97,0.01,,
292,aastocks,0031.HK,2016/12,2016,annual,HKD,,,,0.2581,,796000000.0,-19.15,-19.14,0.02,,
293,aastocks,0031.HK,2017/12,2017,annual,HKD,,,,0.1576,,486000000.0,-38.93,-38.94,0.03,,
294,aastocks,0031.HK,2018/12,2018,annual,HKD,,,,0.131,,404000000.0,-16.88,-16.88,0.01,,
295,aastocks,0031.HK,2019/12,2019,annual,HKD,,,,0.1097,,338000000.0,-16.27,-16.26,0.02,,
296,aastocks,0031.HK,2016/06,2016,quarterly,HKD,,,,0.201,,620000000.0,51.29,51.36,0.0,,
297,aastocks,0031.HK,2017/06,2017,quarterly,HKD,,,,0.0653,,201000000.0,-67.53,-67.51,0.0,,
298,aastocks,0031.HK,2018/06,2018,quarterly,HKD,,,,0.0532,,164000000.0,-18.43,-18.53,0.0,,
299,aastocks,0031.HK,2019/06,2019,quarterly,HKD,,,,0.0407,,126000000.0,-23.46,-23.50,0.0,,
300,aastocks,0031.HK,2020/06,2020,quarterly,HKD,,,,0.0378,,116000000.0,-7.34,-7.13,0.0,,
301,aastocks,0032.HK,2015/12,2015,annual,HKD,,,,1.66,,620000000.0,31.26,30.71,0.35,,
302,aastocks,0032.HK,2016/12,2016,annual,HKD,,,,1.1,,410000000.0,-33.78,-33.73,0.35,,
303,aastocks,0032.HK,2017/12,2017,annual,HKD,,,,3.17,,1180000000.0,187.52,188.18,0.38,,
304,aastocks,0032.HK,2018/12,2018,annual,HKD,,,,1.2,,447000000.0,-62.09,-62.15,0.4,,
305,aastocks,0032.HK,2019/12,2019,annual,HKD,,,,1.95,,727000000.0,62.57,62.50,0.42,,
306,aastocks,0032.HK,2016/06,2016,quarterly,HKD,,,,0.33,,123000000.0,-60.94,-61.18,0.06,,
307,aastocks,0032.HK,2017/06,2017,quarterly,HKD,,,,1.5,,558000000.0,352.79,354.55,0.06,,
308,aastocks,0032.HK,2018/06,2018,quarterly,HKD,,,,-0.34,,-128000000.0,-,-,0.06,,
309,aastocks,0032.HK,2019/06,2019,quarterly,HKD,,,,1.22,,455000000.0,-,-,0.06,,
310,aastocks,0032.HK,2020/06,2020,quarterly,HKD,,,,0.49,,184000000.0,-59.52,-59.84,0.06,,
311,aastocks,0033.HK,2015/12,2015,annual,HKD,,,,-0.0114,,-64000000.0,14.57,65.14,0.0,,
312,aastocks,0033.HK,2016/12,2016,annual,HKD,,,,-0.0128,,-113000000.0,-76.61,-12.28,0.0,,
313,aastocks,0033.HK,2017/12,2017,annual,HKD,,,,-0.0151,,-141000000.0,-24.63,-17.97,0.0,,
314,aastocks,0033.HK,2018/12,2018,annual,HKD,,,,-0.1105,,-103000000.0,27.07,-631.79,0.0,,
315,aastocks,0033.HK,2019/12,2019,annual,HKD,,,,-0.4068,,-380000000.0,-269.19,-268.14,0.0,,
316,aastocks,0033.HK,2017/06,2017,quarterly,HKD,,,,-0.0058,,-54000000.0,-16.78,-3.57,0.0,,
317,aastocks,0033.HK,2018/06,2018,quarterly,HKD,,,,-0.0091,,-85000000.0,-58.00,-56.90,0.0,,
318,aastocks,0033.HK,2019/06,2019,quarterly,HKD,,,,-0.0281,,-26000000.0,69.20,-208.79,0.0,,
319,aastocks,0033.HK,2020/06,2020,quarterly,HKD,,,,-0.0371,,-37000000.0,-42.66,-32.03,0.0,,
320,aastocks,0033.HK,2020/12,2020,quarterly,HKD,,,,-0.4551,,-53000000.0,-,-,0.0,,
321,aastocks,0034.HK,2015/12,2015,annual,HKD,,,,1.04,,1202000000.0,15.50,15.56,0.58,,
322,aastocks,0034.HK,2016/12,2016,annual,HKD,,,,0.82,,947000000.0,-21.24,-21.15,0.6,,
323,aastocks,0034.HK,2017/12,2017,annual,HKD,,,,1.41,,1635000000.0,72.70,71.95,0.65,,
324,aastocks,0034.HK,2018/12,2018,annual,HKD,,,,1.86,,2193000000.0,34.15,31.91,0.72,,
325,aastocks,0034.HK,2019/12,2019,annual,HKD,,,,2.08,,2450000000.0,11.69,11.83,0.78,,
326,aastocks,0034.HK,2016/06,2016,quarterly,HKD,,,,0.25,,291000000.0,-38.88,-39.02,0.21,,
327,aastocks,0034.HK,2017/06,2017,quarterly,HKD,,,,0.36,,409000000.0,40.47,44.00,0.22,,
328,aastocks,0034.HK,2018/06,2018,quarterly,HKD,,,,0.9,,1059000000.0,159.21,150.00,0.22,,
329,aastocks,0034.HK,2019/06,2019,quarterly,HKD,,,,1.57,,1851000000.0,74.68,74.44,0.24,,
330,aastocks,0034.HK,2020/06,2020,quarterly,HKD,,,,0.49,,575000000.0,-68.91,-68.79,0.24,,
331,aastocks,0035.HK,2016/03,2016,annual,HKD,,,,0.37,,734000000.0,-23.22,-27.45,0.16,,
332,aastocks,0035.HK,2017/03,2017,annual,HKD,,,,0.51,,1118000000.0,52.19,37.84,0.185,,
333,aastocks,0035.HK,2018/03,2018,annual,HKD,,,,0.69,,1567000000.0,40.18,35.29,0.22,,
334,aastocks,0035.HK,2019/03,2019,annual,HKD,,,,0.74,,1714000000.0,9.38,7.25,0.22,,
335,aastocks,0035.HK,2020/03,2020,annual,HKD,,,,0.155,,366000000.0,-78.65,-79.05,0.19,,
336,aastocks,0035.HK,2016/09,2016,quarterly,HKD,,,,0.32,,681000000.0,158.86,133.58,0.035,,
337,aastocks,0035.HK,2017/09,2017,quarterly,HKD,,,,0.46,,1033000000.0,51.56,43.75,0.04,,
338,aastocks,0035.HK,2018/09,2018,quarterly,HKD,,,,0.268,,616000000.0,-40.35,-41.74,0.04,,
339,aastocks,0035.HK,2019/09,2019,quarterly,HKD,,,,0.304,,715000000.0,16.02,13.43,0.04,,
340,aastocks,0035.HK,2020/09,2020,quarterly,HKD,,,,0.148,,350000000.0,-51.09,-51.32,0.04,,
341,aastocks,0036.HK,2015/12,2015,annual,HKD,,,,0.0729,,69000000.0,167.35,67.97,0.0,,
342,aastocks,0036.HK,2016/12,2016,annual,HKD,,,,-0.0495,,-54000000.0,-,-,0.0,,
343,aastocks,0036.HK,2017/12,2017,annual,HKD,,,,0.0638,,69000000.0,-,-,0.0,,
344,aastocks,0036.HK,2018/12,2018,annual,HKD,,,,-0.0973,,-106000000.0,-,-,0.0,,
345,aastocks,0036.HK,2019/12,2019,annual,HKD,,,,-0.1215,,-132000000.0,-24.83,-24.87,0.0,,
346,aastocks,0036.HK,2016/06,2016,quarterly,HKD,,,,-0.1115,,-121000000.0,-,-,0.0,,
347,aastocks,0036.HK,2017/06,2017,quarterly,HKD,,,,-0.0546,,-59000000.0,51.01,51.03,0.0,,
348,aastocks,0036.HK,2018/06,2018,quarterly,HKD,,,,-0.0298,,-32000000.0,45.47,45.42,0.0,,
349,aastocks,0036.HK,2019/06,2019,quarterly,HKD,,,,-0.064,,-70000000.0,-114.86,-114.77,0.0,,
350,aastocks,0036.HK,2020/06,2020,quarterly,HKD,,,,0.0059,,6000000.0,-,-,0.0,,
351,aastocks,0037.HK,2016/03,2016,annual,HKD,,,,-0.0176,,-11000000.0,84.49,84.70,0.0,,
352,aastocks,0037.HK,2017/03,2017,annual,HKD,,,,-0.0079,,-5000000.0,54.74,55.11,0.0,,
353,aastocks,0037.HK,2018/03,2018,annual,HKD,,,,0.0122,,7000000.0,-,-,0.0,,
354,aastocks,0037.HK,2019/03,2019,annual,HKD,,,,-0.0157,,-10000000.0,-,-,0.0,,
355,aastocks,0037.HK,2020/03,2020,annual,HKD,,,,-0.0394,,-24000000.0,-150.58,-150.96,0.0,,
356,aastocks,0037.HK,2016/09,2016,quarterly,HKD,,,,-0.0016,,-1000000.0,90.11,90.18,0.0,,
357,aastocks,0037.HK,2017/09,2017,quarterly,HKD,,,,0.0136,,8000000.0,-,-,0.0,,
358,aastocks,0037.HK,2018/09,2018,quarterly,HKD,,,,-0.0097,,-6000000.0,-,-,0.0,,
359,aastocks,0037.HK,2019/09,2019,quarterly,HKD,,,,-0.0203,,-12000000.0,-111.45,-109.28,0.0,,
360,aastocks,0037.HK,2020/09,2020,quarterly,HKD,,,,-0.0073,,-4000000.0,64.30,64.04,0.0,,
361,aastocks,0038.HK,2015/12,2015,annual,HKD,,,,0.1598,,159000000.0,-23.95,-23.94,0.0482,,
362,aastocks,0038.HK,2016/12,2016,annual,HKD,,,,0.2495,,248000000.0,55.96,56.09,0.0633,,
363,aastocks,0038.HK,2017/12,2017,annual,HKD,,,,0.0686,,68000000.0,-72.70,-72.51,0.0,,
364,aastocks,0038.HK,2018/12,2018,annual,HKD,,,,-1.5016,,-1480000000.0,-,-,0.0,,
365,aastocks,0038.HK,2019/12,2019,annual,HKD,,,,0.0697,,69000000.0,-,-,0.0,,
366,aastocks,0038.HK,2016/06,2016,quarterly,HKD,,,,0.1846,,184000000.0,-0.98,-1.01,0.0,,
367,aastocks,0038.HK,2017/06,2017,quarterly,HKD,,,,0.0376,,37000000.0,-79.77,-79.65,0.0,,
368,aastocks,0038.HK,2018/06,2018,quarterly,HKD,,,,-0.1739,,-171000000.0,-,-,0.0,,
369,aastocks,0038.HK,2019/06,2019,quarterly,HKD,,,,0.0226,,22000000.0,-,-,0.0,,
370,aastocks,0038.HK,2020/06,2020,quarterly,HKD,,,,0.3596,,354000000.0,1.49K,1.49K,0.0,,
371,aastocks,0039.HK,2015/12,2015,annual,HKD,,,,0.0051,,19000000.0,-83.52,-86.82,0.0,,
372,aastocks,0039.HK,2016/12,2016,annual,HKD,,,,0.0015,,7000000.0,-62.82,-70.59,0.0,,
373,aastocks,0039.HK,2017/12,2017,annual,HKD,,,,0.022,,115000000.0,1.49K,1.37K,0.0,,
374,aastocks,0039.HK,2018/12,2018,annual,HKD,,,,0.0008,,5000000.0,-95.96,-96.36,0.0,,
375,aastocks,0039.HK,2019/12,2019,annual,HKD,,,,-0.0494,,-291000000.0,-,-,0.0,,
376,aastocks,0039.HK,2016/06,2016,quarterly,HKD,,,,0.0029,,13000000.0,-68.17,-76.42,0.0,,
377,aastocks,0039.HK,2017/06,2017,quarterly,HKD,,,,0.0002,,1000000.0,-93.97,-93.10,0.0,,
378,aastocks,0039.HK,2018/06,2018,quarterly,HKD,,,,0.0017,,9000000.0,1.02K,750.00,0.0,,
379,aastocks,0039.HK,2019/06,2019,quarterly,HKD,,,,0.0003,,2000000.0,-82.65,-82.35,0.0,,
380,aastocks,0039.HK,2020/06,2020,quarterly,HKD,,,,0.0014,,8000000.0,416.77,366.67,0.0,,
381,aastocks,0040.HK,2016/03,2016,annual,HKD,,,,0.024,,19000000.0,-63.69,-63.64,0.035,,
382,aastocks,0040.HK,2017/03,2017,annual,HKD,,,,0.026,,20000000.0,7.50,8.33,0.024,,
383,aastocks,0040.HK,2018/03,2018,annual,HKD,,,,0.026,,20000000.0,1.23,0.00,0.024,,
384,aastocks,0040.HK,2019/03,2019,annual,HKD,,,,0.078,,61000000.0,201.83,200.00,0.042,,
385,aastocks,0040.HK,2020/03,2020,annual,HKD,,,,0.027,,21000000.0,-65.98,-65.38,0.02,,
386,aastocks,0040.HK,2016/09,2016,quarterly,HKD,,,,0.0167,,13000000.0,-71.68,-71.74,0.012,,
387,aastocks,0040.HK,2017/09,2017,quarterly,HKD,,,,0.0169,,13000000.0,1.08,1.20,0.012,,
388,aastocks,0040.HK,2018/09,2018,quarterly,HKD,,,,0.0285,,22000000.0,68.61,68.64,0.017,,
389,aastocks,0040.HK,2019/09,2019,quarterly,HKD,,,,0.2226,,175000000.0,680.25,681.05,0.02,,
390,aastocks,0040.HK,2020/09,2020,quarterly,HKD,,,,0.0629,,49000000.0,-71.75,-71.74,0.0,,
391,aastocks,0041.HK,2016/12,2016,annual,HKD,,,,4.1,,2770000000.0,-16.38,-17.67,1.25,,
392,aastocks,0041.HK,2017/12,2017,annual,HKD,,,,12.83,,8818000000.0,218.36,212.93,1.78,,
393,aastocks,0041.HK,2018/12,2018,annual,HKD,,,,8.33,,5811000000.0,-34.10,-35.07,0.83,,
394,aastocks,0041.HK,2019/12,2019,annual,HKD,,,,-0.48,,-338000000.0,-,-,1.33,,
395,aastocks,0041.HK,2020/12,2020,annual,HKD,,,,-11.94,,-8540000000.0,-2428.27,-2387.50,2.83,,
396,aastocks,0041.HK,2016/06,2016,quarterly,HKD,,,,2.21,,1492000000.0,1.78,0.00,0.27,,
397,aastocks,0041.HK,2017/06,2017,quarterly,HKD,,,,5.37,,3686000000.0,147.03,142.99,0.8,,
398,aastocks,0041.HK,2018/06,2018,quarterly,HKD,,,,5.01,,3488000000.0,-5.37,-6.70,0.33,,
399,aastocks,0041.HK,2019/06,2019,quarterly,HKD,,,,3.09,,2159000000.0,-38.09,-38.32,0.33,,
400,aastocks,0041.HK,2020/06,2020,quarterly,HKD,,,,-9.05,,-6513000000.0,-,-,1.83,,
401,aastocks,0042.HK,2015/12,2015,annual,HKD,,,,0.0066,,6000000.0,-24.63,-47.22,0.0,,
402,aastocks,0042.HK,2016/12,2016,annual,HKD,,,,-0.1266,,-111000000.0,-,-,0.0,,
403,aastocks,0042.HK,2017/12,2017,annual,HKD,,,,-0.5395,,-476000000.0,-330.56,-326.25,0.0,,
404,aastocks,0042.HK,2018/12,2018,annual,HKD,,,,0.0228,,17000000.0,-,-,0.0,,
405,aastocks,0042.HK,2019/12,2019,annual,HKD,,,,-0.0514,,-45000000.0,-,-,0.0,,
406,aastocks,0042.HK,2016/06,2016,quarterly,HKD,,,,-0.0175,,-15000000.0,-683.50,-679.79,0.0,,
407,aastocks,0042.HK,2017/06,2017,quarterly,HKD,,,,-0.0263,,-23000000.0,-50.33,-49.88,0.0,,
408,aastocks,0042.HK,2018/06,2018,quarterly,HKD,,,,0.0052,,5000000.0,-,-,0.0,,
409,aastocks,0042.HK,2019/06,2019,quarterly,HKD,,,,-0.0051,,-4000000.0,-,-,0.0,,
410,aastocks,0042.HK,2020/06,2020,quarterly,HKD,,,,-0.0148,,-13000000.0,-190.42,-189.31,0.0,,
411,aastocks,0043.HK,2016/12,2016,annual,HKD,,,,0.0796,,2018000000.0,-2.68,-2.70,0.04,,
412,aastocks,0043.HK,2017/12,2017,annual,HKD,,,,0.0129,,327000000.0,-83.79,-83.81,0.007,,
413,aastocks,0043.HK,2018/12,2018,annual,HKD,,,,0.0871,,2207000000.0,574.47,575.66,0.0431,,
414,aastocks,0043.HK,2019/12,2019,annual,HKD,,,,0.1063,,2693000000.0,22.04,22.02,0.032,,
415,aastocks,0043.HK,2020/12,2020,annual,HKD,,,,0.6595,,16708000000.0,520.48,520.50,0.114,,
416,aastocks,0043.HK,2016/06,2016,quarterly,HKD,,,,0.0472,,1195000000.0,15.52,15.47,0.0241,,
417,aastocks,0043.HK,2017/06,2017,quarterly,HKD,,,,-0.004,,-102000000.0,-,-,0.0,,
418,aastocks,0043.HK,2018/06,2018,quarterly,HKD,,,,0.0333,,843000000.0,-,-,0.0171,,
419,aastocks,0043.HK,2019/06,2019,quarterly,HKD,,,,0.0255,,644000000.0,-23.57,-23.45,0.008,,
420,aastocks,0043.HK,2020/06,2020,quarterly,HKD,,,,0.0986,,2497000000.0,287.57,287.19,0.03,,
421,aastocks,0045.HK,2015/12,2015,annual,HKD,,,,0.65,,1000000000.0,-12.74,-14.47,0.2,,
422,aastocks,0045.HK,2016/12,2016,annual,HKD,,,,0.43,,675000000.0,-32.50,-33.85,0.19,,
423,aastocks,0045.HK,2017/12,2017,annual,HKD,,,,0.73,,1155000000.0,71.11,69.77,0.2,,
424,aastocks,0045.HK,2018/12,2018,annual,HKD,,,,0.76,,1216000000.0,5.28,4.11,0.21,,
425,aastocks,0045.HK,2019/12,2019,annual,HKD,,,,0.3,,494000000.0,-59.38,-60.53,0.13,,
426,aastocks,0045.HK,2016/06,2016,quarterly,HKD,,,,0.13,,198000000.0,-58.49,-58.06,0.04,,
427,aastocks,0045.HK,2017/06,2017,quarterly,HKD,,,,0.33,,519000000.0,162.12,153.85,0.04,,
428,aastocks,0045.HK,2018/06,2018,quarterly,HKD,,,,0.4,,630000000.0,21.39,21.21,0.05,,
429,aastocks,0045.HK,2019/06,2019,quarterly,HKD,,,,0.16,,254000000.0,-59.68,-60.00,0.04,,
430,aastocks,0045.HK,2020/06,2020,quarterly,HKD,,,,-0.73,,-1197000000.0,-,-,0.0,,
431,aastocks,0046.HK,2015/12,2015,annual,HKD,,,,0.1827,,44000000.0,-9.61,-9.82,0.14,,
432,aastocks,0046.HK,2016/12,2016,annual,HKD,,,,0.2081,,50000000.0,14.15,13.90,0.17,,
433,aastocks,0046.HK,2017/12,2017,annual,HKD,,,,0.2243,,54000000.0,7.92,7.78,0.22,,
434,aastocks,0046.HK,2018/12,2018,annual,HKD,,,,0.2785,,68000000.0,25.21,24.16,0.21,,
435,aastocks,0046.HK,2019/12,2019,annual,HKD,,,,0.2263,,56000000.0,-17.84,-18.74,0.17,,
436,aastocks,0046.HK,2016/06,2016,quarterly,HKD,,,,0.0936,,23000000.0,-2.75,-2.90,0.07,,
437,aastocks,0046.HK,2017/06,2017,quarterly,HKD,,,,0.0942,,23000000.0,0.80,0.64,0.1,,
438,aastocks,0046.HK,2018/06,2018,quarterly,HKD,,,,0.1247,,30000000.0,32.36,32.38,0.09,,
439,aastocks,0046.HK,2019/06,2019,quarterly,HKD,,,,0.1166,,29000000.0,-4.67,-6.50,0.09,,
440,aastocks,0046.HK,2020/06,2020,quarterly,HKD,,,,0.0803,,20000000.0,-31.03,-31.13,0.05,,
441,aastocks,0047.HK,2015/12,2015,annual,HKD,,,,0.0066,,66000000.0,86.03,88.57,0.0025,,
442,aastocks,0047.HK,2016/12,2016,annual,HKD,,,,0.0126,,125000000.0,89.42,90.91,0.0062,,
443,aastocks,0047.HK,2017/12,2017,annual,HKD,,,,0.0171,,167000000.0,34.30,35.71,0.0083,,
444,aastocks,0047.HK,2018/12,2018,annual,HKD,,,,0.0125,,123000000.0,-26.74,-26.90,0.0061,,
445,aastocks,0047.HK,2019/12,2019,annual,HKD,,,,0.012,,116000000.0,-5.11,-4.34,0.0025,,
446,aastocks,0047.HK,2016/06,2016,quarterly,HKD,,,,0.004,,40000000.0,54.09,53.85,0.0,,
447,aastocks,0047.HK,2017/06,2017,quarterly,HKD,,,,0.0088,,86000000.0,117.77,120.00,0.0,,
448,aastocks,0047.HK,2018/06,2018,quarterly,HKD,,,,0.0077,,76000000.0,-12.13,-12.50,0.0,,
449,aastocks,0047.HK,2019/06,2019,quarterly,HKD,,,,0.0066,,65000000.0,-14.83,-14.38,0.0,,
450,aastocks,0047.HK,2020/06,2020,quarterly,HKD,,,,-0.0075,,-73000000.0,-,-,0.0,,
451,aastocks,0048.HK,2015/12,2015,annual,HKD,,,,0.1035,,155000000.0,380.62,294.94,0.0,,
452,aastocks,0048.HK,2016/12,2016,annual,HKD,,,,-0.0845,,-148000000.0,-,-,0.0,,
453,aastocks,0048.HK,2017/12,2017,annual,HKD,,,,-0.1439,,-284000000.0,-91.27,-70.35,0.0,,
454,aastocks,0048.HK,2018/12,2018,annual,HKD,,,,-0.1856,,-74000000.0,73.96,-29.00,0.0,,
455,aastocks,0048.HK,2019/12,2019,annual,HKD,,,,-0.0849,,-34000000.0,54.38,54.24,0.0,,
456,aastocks,0048.HK,2016/06,2016,quarterly,HKD,,,,-0.0604,,-91000000.0,-,-,0.0,,
457,aastocks,0048.HK,2017/06,2017,quarterly,HKD,,,,-0.1337,,-267000000.0,-192.83,-121.43,0.0,,
458,aastocks,0048.HK,2018/06,2018,quarterly,HKD,,,,-0.0177,,-35000000.0,86.77,86.74,0.0,,
459,aastocks,0048.HK,2019/06,2019,quarterly,HKD,,,,-0.0523,,-21000000.0,40.87,-194.86,0.0,,
460,aastocks,0048.HK,2020/06,2020,quarterly,HKD,,,,-0.0406,,-16000000.0,23.02,22.43,0.0,,
461,aastocks,0050.HK,2015/12,2015,annual,HKD,,,,0.54,,193000000.0,-81.30,-81.31,0.36,,
462,aastocks,0050.HK,2016/12,2016,annual,HKD,,,,0.66,,237000000.0,22.69,22.22,0.36,,
463,aastocks,0050.HK,2017/12,2017,annual,HKD,,,,0.87,,311000000.0,31.45,31.82,0.38,,
464,aastocks,0050.HK,2018/12,2018,annual,HKD,,,,0.97,,345000000.0,10.77,11.49,0.38,,
465,aastocks,0050.HK,2019/12,2019,annual,HKD,,,,0.38,,136000000.0,-60.42,-60.82,0.38,,
466,aastocks,0050.HK,2016/06,2016,quarterly,HKD,,,,0.36,,124000000.0,-31.10,-28.00,0.1,,
467,aastocks,0050.HK,2017/06,2017,quarterly,HKD,,,,0.43,,152000000.0,22.89,19.44,0.1,,
468,aastocks,0050.HK,2018/06,2018,quarterly,HKD,,,,0.77,,273000000.0,79.53,79.07,0.1,,
469,aastocks,0050.HK,2019/06,2019,quarterly,HKD,,,,0.24,,86000000.0,-68.31,-68.83,0.1,,
470,aastocks,0050.HK,2020/06,2020,quarterly,HKD,,,,0.05,,18000000.0,-79.00,-79.17,0.1,,
