id,source,sid,period,year,frequency,currency,total_revenue,gross_profit,net_income,basic_eps,norm_ebitda,net_profit,net_profit_growth,eps_growth,dividend_per_share,created_date,updated_date,month
23647,aastocks,8607.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.0109,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,12
23648,aastocks,8607.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0233,0.0,17000000.0,80.14,113.57,0.0,0.0,0.0,12
23649,aastocks,8607.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0751,0.0,45000000.0,167.56,223.1,0.0,0.0,0.0,12
23650,aastocks,8607.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.0454,0.0,35000000.0,-21.96,-39.62,0.02,0.0,0.0,12
23651,aastocks,8607.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.0284,0.0,21000000.0,0.0,0.0,0.0,0.0,0.0,06
23652,aastocks,8607.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.0219,0.0,-18000000.0,-1.8571428571428572,-1.77112676056338,0.0,0.0,0.0,06
23653,aastocks,8609.HK,2016/03,2016,annual,HKD,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,03
23654,aastocks,8609.HK,2017/03,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,10000000.0,21.24,0.0,0.0,0.0,0.0,03
23655,aastocks,8609.HK,2018/03,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,3000000.0,-70.91,0.0,0.0,0.0,0.0,03
23656,aastocks,8609.HK,2019/03,2019,annual,HKD,0.0,0.0,0.0,0.0203,0.0,9000000.0,220.36,inf,0.0,0.0,0.0,03
23657,aastocks,8609.HK,2020/03,2020,annual,HKD,0.0,0.0,0.0,0.055999999999999994,0.0,28000000.0,209.63,176.47,0.0,0.0,0.0,03
23658,aastocks,8609.HK,2018/09,2018,quarterly,HKD,0.0,0.0,0.0,-0.0034,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,09
23659,aastocks,8609.HK,2019/09,2019,quarterly,HKD,0.0,0.0,0.0,0.0278,0.0,12000000.0,13.0,9.176470588235293,0.0,0.0,0.0,09
23660,aastocks,8609.HK,2020/09,2020,quarterly,HKD,0.0,0.0,0.0,0.0215,0.0,11000000.0,-13.41,-22.72,0.0,0.0,0.0,09
23661,aastocks,8611.HK,2016/11,2016,annual,HKD,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,11
23662,aastocks,8611.HK,2017/11,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,32000000.0,116.23,0.0,0.0,0.0,0.0,11
23663,aastocks,8611.HK,2018/11,2018,annual,HKD,0.0,0.0,0.0,0.0514,0.0,15000000.0,-53.57,inf,0.0,0.0,0.0,11
23664,aastocks,8611.HK,2019/11,2019,annual,HKD,0.0,0.0,0.0,0.0064,0.0,2000000.0,-83.23,-87.59,0.0,0.0,0.0,11
23665,aastocks,8611.HK,2020/11,2020,annual,HKD,0.0,0.0,0.0,-0.0554,0.0,-22000000.0,-12.0,-9.65625,0.0,0.0,0.0,11
23666,aastocks,8611.HK,2019/05,2019,quarterly,HKD,0.0,0.0,0.0,0.0062,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,05
23667,aastocks,8611.HK,2020/05,2020,quarterly,HKD,0.0,0.0,0.0,-0.0199,0.0,-8000000.0,-5.0,-4.209677419354839,0.0,0.0,0.0,05
23668,aastocks,8612.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.0,0.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,12
23669,aastocks,8612.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,-1000000.0,83.95,0.0,0.0,0.0,0.0,12
23670,aastocks,8612.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,8000000.0,9.0,0.0,0.0,0.0,0.0,12
23671,aastocks,8612.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.0041,0.0,2000000.0,-73.4,inf,0.0,0.0,0.0,12
23672,aastocks,8612.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.0026,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,06
23673,aastocks,8612.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.0053,0.0,3000000.0,170.36,103.85,0.0,0.0,0.0,06
23674,aastocks,8613.HK,2016/03,2016,annual,HKD,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,03
23675,aastocks,8613.HK,2017/03,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,9000000.0,12.55,0.0,0.0,0.0,0.0,03
23676,aastocks,8613.HK,2018/03,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,-1000000.0,-1.1111111111111112,0.0,0.0,0.0,0.0,03
23677,aastocks,8613.HK,2019/03,2019,annual,HKD,0.0,0.0,0.0,-0.0094,0.0,-8000000.0,-640.86,-inf,0.0,0.0,0.0,03
23678,aastocks,8613.HK,2020/03,2020,annual,HKD,0.0,0.0,0.0,-0.0056,0.0,-6000000.0,31.22,40.43,0.0,0.0,0.0,03
23679,aastocks,8613.HK,2018/09,2018,quarterly,HKD,0.0,0.0,0.0,-0.0019,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,09
23680,aastocks,8613.HK,2019/09,2019,quarterly,HKD,0.0,0.0,0.0,0.0001,0.0,0.0,1.0,1.0526315789473684,0.0,0.0,0.0,09
23681,aastocks,8613.HK,2020/09,2020,quarterly,HKD,0.0,0.0,0.0,-0.0115,0.0,-11000000.0,-inf,-115.99999999999999,0.0,0.0,0.0,09
23682,aastocks,8616.HK,2018/03,2018,annual,HKD,0.0,0.0,0.0,0.0208,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,03
23683,aastocks,8616.HK,2019/03,2019,annual,HKD,0.0,0.0,0.0,0.0277,0.0,21000000.0,33.6,33.17,0.0,0.0,0.0,03
23684,aastocks,8616.HK,2020/03,2020,annual,HKD,0.0,0.0,0.0,0.0258,0.0,19000000.0,-6.8,-6.86,0.0058,0.0,0.0,03
23685,aastocks,8616.HK,2020/09,2020,quarterly,HKD,0.0,0.0,0.0,0.0039,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,09
23686,aastocks,8617.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,12
23687,aastocks,8617.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,10000000.0,-21.89,0.0,0.0,0.0,0.0,12
23688,aastocks,8617.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.022000000000000002,0.0,7000000.0,-28.47,inf,0.02,0.0,0.0,12
23689,aastocks,8617.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.0091,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,06
23690,aastocks,8619.HK,2016/03,2016,annual,HKD,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,03
23691,aastocks,8619.HK,2017/03,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,16000000.0,22.63,0.0,0.0,0.0,0.0,03
23692,aastocks,8619.HK,2018/03,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,2000000.0,-87.17,0.0,0.0,0.0,0.0,03
23693,aastocks,8619.HK,2019/03,2019,annual,HKD,0.0,0.0,0.0,-0.0005,0.0,0.0,-1.0,-inf,0.0,0.0,0.0,03
23694,aastocks,8619.HK,2020/03,2020,annual,HKD,0.0,0.0,0.0,-0.0073,0.0,-7000000.0,-1562.05,-1360.0,0.0,0.0,0.0,03
23695,aastocks,8619.HK,2018/09,2018,quarterly,HKD,0.0,0.0,0.0,-0.0019,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,09
23696,aastocks,8619.HK,2019/09,2019,quarterly,HKD,0.0,0.0,0.0,-0.0027,0.0,-3000000.0,-92.68,-42.11,0.0,0.0,0.0,09
23697,aastocks,8619.HK,2020/09,2020,quarterly,HKD,0.0,0.0,0.0,0.0052,0.0,5000000.0,2.6666666666666665,2.925925925925926,0.0,0.0,0.0,09
23698,aastocks,8620.HK,2017/03,2017,annual,HKD,0.0,0.0,0.0,0.0127,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,03
23699,aastocks,8620.HK,2018/03,2018,annual,HKD,0.0,0.0,0.0,0.0194,0.0,6000000.0,0.5,0.5275590551181103,0.0,0.0,0.0,03
23700,aastocks,8620.HK,2019/03,2019,annual,HKD,0.0,0.0,0.0,-0.0004,0.0,0.0,-1.0,-1.020618556701031,0.0,0.0,0.0,03
23701,aastocks,8620.HK,2020/03,2020,annual,HKD,0.0,0.0,0.0,-0.0065,0.0,-2000000.0,-1500.67,-1525.0,0.0,0.0,0.0,03
23702,aastocks,8620.HK,2020/09,2020,quarterly,HKD,0.0,0.0,0.0,-0.0076,0.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,09
23703,aastocks,8621.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.0121,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,12
23704,aastocks,8621.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0102,0.0,6000000.0,-15.77,-15.87,0.0,0.0,0.0,12
23705,aastocks,8621.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0008,0.0,1000000.0,-91.7,-92.18,0.0,0.0,0.0,12
23706,aastocks,8621.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.0683,0.0,-56000000.0,-57.0,-86.37499999999999,0.0,0.0,0.0,12
23707,aastocks,8621.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06
23708,aastocks,8621.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.0008,0.0,1000000.0,139.2,125.01,0.0,0.0,0.0,06
23709,aastocks,8622.HK,2015/12,2015,annual,HKD,0.0,0.0,0.0,0.0389,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,12
23710,aastocks,8622.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.039,0.0,9000000.0,0.35,0.2,0.0,0.0,0.0,12
23711,aastocks,8622.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,-0.009000000000000001,0.0,-2000000.0,-1.2222222222222223,-1.2307692307692308,0.0,0.0,0.0,12
23712,aastocks,8622.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,-0.0017,0.0,-1000000.0,77.67,81.01,0.0,0.0,0.0,12
23713,aastocks,8622.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,-0.0008,0.0,0.0,39.27,54.2,0.0,0.0,0.0,12
23714,aastocks,8622.HK,2019/06,2019,quarterly,HKD,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06
23715,aastocks,8622.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.0168,0.0,-7000000.0,-inf,-24.999999999999996,0.0,0.0,0.0,06
23716,aastocks,8623.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,12
23717,aastocks,8623.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,20000000.0,661.77,0.0,0.0,0.0,0.0,12
23718,aastocks,8623.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.0,0.0,30000000.0,49.34,0.0,0.0,0.0,0.0,12
23719,aastocks,8623.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.0021,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,06
23720,aastocks,8627.HK,2016/12,2016,annual,HKD,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,12
23721,aastocks,8627.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,15000000.0,40.92,0.0,0.0,0.0,0.0,12
23722,aastocks,8627.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,7000000.0,-50.77,0.0,0.0,0.0,0.0,12
23723,aastocks,8627.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.0159,0.0,10000000.0,38.17,inf,0.0,0.0,0.0,12
23724,aastocks,8627.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,-0.003,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,06
23725,aastocks,8631.HK,2016/03,2016,annual,HKD,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,03
23726,aastocks,8631.HK,2017/03,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,12000000.0,144.61,0.0,0.0,0.0,0.0,03
23727,aastocks,8631.HK,2018/03,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,5000000.0,-60.49,0.0,0.0,0.0,0.0,03
23728,aastocks,8631.HK,2019/03,2019,annual,HKD,0.0,0.0,0.0,-0.0006,0.0,0.0,-1.0,-inf,0.0,0.0,0.0,03
23729,aastocks,8631.HK,2020/03,2020,annual,HKD,0.0,0.0,0.0,0.0042,0.0,2000000.0,inf,8.0,0.0,0.0,0.0,03
23730,aastocks,8631.HK,2019/09,2019,quarterly,HKD,0.0,0.0,0.0,0.0109,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,09
23731,aastocks,8631.HK,2020/09,2020,quarterly,HKD,0.0,0.0,0.0,-0.003,0.0,-1000000.0,-1.25,-1.275229357798165,0.0,0.0,0.0,09
23732,aastocks,8635.HK,2017/03,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,03
23733,aastocks,8635.HK,2018/03,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,6000000.0,-51.91,0.0,0.0,0.0,0.0,03
23734,aastocks,8635.HK,2019/03,2019,annual,HKD,0.0,0.0,0.0,0.0216,0.0,6000000.0,0.92,inf,0.0,0.0,0.0,03
23735,aastocks,8635.HK,2020/03,2020,annual,HKD,0.0,0.0,0.0,0.0173,0.0,7000000.0,4.23,-19.91,0.002,0.0,0.0,03
23736,aastocks,8635.HK,2019/09,2019,quarterly,HKD,0.0,0.0,0.0,0.0042,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,09
23737,aastocks,8635.HK,2020/09,2020,quarterly,HKD,0.0,0.0,0.0,0.0152,0.0,6000000.0,283.46,261.9,0.0,0.0,0.0,09
23738,aastocks,8645.HK,2017/06,2017,annual,HKD,0.0,0.0,0.0,0.0325,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,06
23739,aastocks,8645.HK,2018/06,2018,annual,HKD,0.0,0.0,0.0,0.0556,0.0,19000000.0,71.18,70.68,0.0,0.0,0.0,06
23740,aastocks,8645.HK,2019/06,2019,annual,HKD,0.0,0.0,0.0,0.0369,0.0,16000000.0,-13.22,-33.63,0.0,0.0,0.0,06
23741,aastocks,8645.HK,2020/06,2020,annual,HKD,0.0,0.0,0.0,-0.0018,0.0,-1000000.0,-1.0625,-1.048780487804878,0.0,0.0,0.0,06
23742,aastocks,8645.HK,2019/12,2019,quarterly,HKD,0.0,0.0,0.0,-0.0036,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,12
23743,aastocks,8645.HK,2020/12,2020,quarterly,HKD,0.0,0.0,0.0,-0.0017,0.0,-1000000.0,36.92,51.89,0.0,0.0,0.0,12
23744,aastocks,8646.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0,0.0,28000000.0,0.0,0.0,0.0,0.0,0.0,12
23745,aastocks,8646.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0,0.0,36000000.0,29.69,0.0,0.0,0.0,0.0,12
23746,aastocks,8646.HK,2019/12,2019,annual,HKD,0.0,0.0,0.0,0.1341,0.0,30000000.0,-17.64,inf,0.0,0.0,0.0,12
23747,aastocks,8646.HK,2020/06,2020,quarterly,HKD,0.0,0.0,0.0,0.0032,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,06
23748,aastocks,8659.HK,2017/12,2017,annual,HKD,0.0,0.0,0.0,0.0604,0.0,27000000.0,0.0,0.0,0.0,0.0,0.0,12
23749,aastocks,8659.HK,2018/12,2018,annual,HKD,0.0,0.0,0.0,0.0567,0.0,26000000.0,-6.08,-6.16,0.0,0.0,0.0,12
